IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
      172.30.14.2,postgres-old.trabalho_vulnnet,5432,tcp,10.0,Critical,30,"VendorFix","PostgreSQL Multiple Vulnerabilities (Aug 2025) - Linux","PostgreSQL is prone to multiple vulnerabilities.","Installed version: 9.4.26
Fixed version:     13.22
Installation
path / port:       5432/tcp

",1.3.6.1.4.1.25623.1.0.155168,"CVE-2025-8713,CVE-2025-8714,CVE-2025-8715",df0632e3-a4eb-4954-8781-6af14a1a4240," hgdfdghgdgd",2026-01-26T12:15:57Z,66ebb23f-3d97-4ca1-9c6e-b07350867b32,"","Update to version 13.22, 14.19, 15.14, 16.10, 17.6 or
  later.","PostgreSQL prior to version 13.22, 14.x prior to 14.19, 15.x
  prior to 15.14, 16.x prior to 16.10 and 17.x prior to 17.6.","The following flaws exist:

  - CVE-2025-8713: Optimizer statistics can expose sampled data within a view, partition, or child
  table

  - CVE-2025-8714: pg_dump lets superuser of origin server execute arbitrary code in psql client

  - CVE-2025-8715: pg_dump newline in object name executes arbitrary code in psql client and in
  restore target server","Checks if a vulnerable version is present on the target host.
Details:
PostgreSQL Multiple Vulnerabilities (Aug 2025) - Linux
(OID: 1.3.6.1.4.1.25623.1.0.155168)
Version used: 2025-08-20T05:40:05Z
","Product: cpe:/a:postgresql:postgresql:9.4.26
Method: PostgreSQL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.128025)
","","DFN-CERT-2025-2667,DFN-CERT-2025-2360,DFN-CERT-2025-2233,WID-SEC-2025-2140,WID-SEC-2025-1842",""
172.30.14.2,postgres-old.trabalho_vulnnet,5432,tcp,10.0,Critical,30,"VendorFix","PostgreSQL End of Life (EOL) Detection - Linux","The PostgreSQL version on the remote host has reached the End of
  Life (EOL) and should not be used anymore.","The ""PostgreSQL"" version on the remote host has reached the end of life.

CPE:               cpe:/a:postgresql:postgresql:9.4.26
Installed version: 9.4.26
Location/URL:      5432/tcp
EOL version:       9.4
EOL date:          2020-02-13
",1.3.6.1.4.1.25623.1.0.140158,"",df0632e3-a4eb-4954-8781-6af14a1a4240," hgdfdghgdgd",2026-01-26T12:15:57Z,0393dc98-9681-4e0b-8a53-a47ddabc996c,"An EOL version of PostgreSQL is not receiving any security
  updates from the vendor. Unfixed security vulnerabilities might be leveraged by an attacker to
  compromise the security of this host.","Update the PostgreSQL version on the remote host to a still
  supported version.","","","Checks if an EOL version is present on the target host.
Details:
PostgreSQL End of Life (EOL) Detection - Linux
(OID: 1.3.6.1.4.1.25623.1.0.140158)
Version used: 2025-04-15T05:54:49Z
","Product: cpe:/a:postgresql:postgresql:9.4.26
Method: PostgreSQL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.128025)
","","",""
172.30.14.2,postgres-old.trabalho_vulnnet,5432,tcp,9.8,Critical,30,"VendorFix","PostgreSQL < 10.6, 11.x < 11.1 SQL Injection Vulnerability - Linux","PostgreSQL is prone to an SQL injection vulnerability.","Installed version: 9.4.26
Fixed version:     10.6
Installation
path / port:       5432/tcp

",1.3.6.1.4.1.25623.1.0.112429,"CVE-2018-16850",df0632e3-a4eb-4954-8781-6af14a1a4240," hgdfdghgdgd",2026-01-26T12:15:57Z,a33dedec-9782-4822-a4d5-80639d8b1f79,"","Update to version 10.6 or 11.1 respectively.","PostgreSQL before versions 10.6 and 11.1.","A SQL Injection flaw has been discovered in PostgreSQL server in the way
  triggers that enable transition relations are dumped. The transition relation name is not correctly quoted
  and it may allow an attacker with CREATE privilege on some non-temporary schema or TRIGGER privilege on some
  table to create a malicious trigger that, when dumped and restored, would result in additional SQL statements being executed.","Checks if a vulnerable version is present on the target host.
Details:
PostgreSQL < 10.6, 11.x < 11.1 SQL Injection Vulnerability - Linux
(OID: 1.3.6.1.4.1.25623.1.0.112429)
Version used: 2024-07-19T05:05:32Z
","Product: cpe:/a:postgresql:postgresql:9.4.26
Method: PostgreSQL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.128025)
","","DFN-CERT-2019-1285,DFN-CERT-2018-2290,CB-K18/1080",""
172.30.14.2,postgres-old.trabalho_vulnnet,5432,tcp,9.0,Critical,99,"Mitigation","PostgreSQL Default Credentials (PostgreSQL Protocol)","It was possible to login into the remote PostgreSQL as user
  postgres using weak credentials.","It was possible to login as user postgres with password ""postgres"".


",1.3.6.1.4.1.25623.1.0.103552,"",df0632e3-a4eb-4954-8781-6af14a1a4240," hgdfdghgdgd",2026-01-26T12:15:57Z,e8e0726e-3ab1-4aa1-98ec-73d7f8512c4e,"","Change the password as soon as possible.","","","
Details:
PostgreSQL Default Credentials (PostgreSQL Protocol)
(OID: 1.3.6.1.4.1.25623.1.0.103552)
Version used: 2024-07-19T15:39:06Z
","Product: cpe:/a:postgresql:postgresql:9.4.26
Method: PostgreSQL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.128025)
","","",""
172.30.14.2,postgres-old.trabalho_vulnnet,5432,tcp,8.1,High,30,"VendorFix","PostgreSQL < 9.6.24, 10.x < 10.19, 11.x < 11.14, 12.x < 12.9, 13.x < 13.5, 14.x < 14.1 Multiple Vulnerabilities - Linux","PostgreSQL is prone to multiple vulnerabilities.","Installed version: 9.4.26
Fixed version:     9.6.24
Installation
path / port:       5432/tcp

",1.3.6.1.4.1.25623.1.0.147148,"CVE-2021-23214,CVE-2021-23222",df0632e3-a4eb-4954-8781-6af14a1a4240," hgdfdghgdgd",2026-01-26T12:15:57Z,b8a32f9f-9878-48f2-b590-838ce1d874d9,"","Update to version 9.6.24, 10.19, 11.14, 12.9, 13.5, 14.1 or
  later.","PostgreSQL prior to version 9.6.24, version 10.x through 10.18,
  11.x through 11.13, 12.x through 12.8, 13.x through 13.4 and version 14.0.","The following vulnerabilities exist:

  - CVE-2021-23214: Server processes unencrypted bytes from man-in-the-middle

  - CVE-2021-23222: libpq processes unencrypted bytes from man-in-the-middle","Checks if a vulnerable version is present on the target host.
Details:
PostgreSQL < 9.6.24, 10.x < 10.19, 11.x < 11.14, 12.x < 12.9, 13.x < 13.5, 1...
(OID: 1.3.6.1.4.1.25623.1.0.147148)
Version used: 2024-07-19T05:05:32Z
","Product: cpe:/a:postgresql:postgresql:9.4.26
Method: PostgreSQL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.128025)
","","DFN-CERT-2022-2776,DFN-CERT-2022-2152,DFN-CERT-2022-1919,DFN-CERT-2022-1885,DFN-CERT-2022-0578,DFN-CERT-2022-0236,DFN-CERT-2021-2638,DFN-CERT-2021-2566,DFN-CERT-2021-2400,WID-SEC-2025-2471,WID-SEC-2023-0426,WID-SEC-2022-1515,WID-SEC-2022-0031,CB-K22/0310,CB-K22/0127,CB-K21/1201",""
172.30.14.2,postgres-old.trabalho_vulnnet,5432,tcp,7.6,High,30,"VendorFix","PostgreSQL SQLi Vulnerability (Feb 2025) - Linux","PostgreSQL is prone to an SQL injection (SQLi)
  vulnerability.","Installed version: 9.4.26
Fixed version:     13.19
Installation
path / port:       5432/tcp

",1.3.6.1.4.1.25623.1.0.154018,"CVE-2025-1094",df0632e3-a4eb-4954-8781-6af14a1a4240," hgdfdghgdgd",2026-01-26T12:15:57Z,b0911b6b-5c29-43d9-bd8a-c54f25868a47,"","Update to version 13.19, 14.16, 15.11, 16.7, 17.3 or later.","PostgreSQL prior to version 13.19, 14.x prior to 14.16, 15.x
  prior to 15.11, 16.x prior to 16.7 and 17.x prior to 17.3.","Improper neutralization of quoting syntax in PostgreSQL libpq
  functions PQescapeLiteral(), PQescapeIdentifier(), PQescapeString(), and PQescapeStringConn()
  allows a database input provider to achieve SQL injection in certain usage patterns.
  Specifically, SQL injection requires the application to use the function result to construct
  input to psql, the PostgreSQL interactive terminal. Similarly, improper neutralization of quoting
  syntax in PostgreSQL command line utility programs allows a source of command line arguments to
  achieve SQL injection when client_encoding is BIG5 and server_encoding is one of EUC_TW or
  MULE_INTERNAL.","Checks if a vulnerable version is present on the target host.
Details:
PostgreSQL SQLi Vulnerability (Feb 2025) - Linux
(OID: 1.3.6.1.4.1.25623.1.0.154018)
Version used: 2025-05-09T15:42:11Z
","Product: cpe:/a:postgresql:postgresql:9.4.26
Method: PostgreSQL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.128025)
","","DFN-CERT-2025-0371,WID-SEC-2025-1439,WID-SEC-2025-0372",""
172.30.14.2,postgres-old.trabalho_vulnnet,5432,tcp,7.3,High,30,"VendorFix","PostgreSQL < 9.5.23, 9.6.x < 9.6.19, 10.x < 10.14, 11.x < 11.9, 12.x < 12.4 Search Path Vulnerability - Linux","PostgreSQL is prone to an uncontrolled search path element vulnerability in
  CREATE EXTENSION.","Installed version: 9.4.26
Fixed version:     9.5.23
Installation
path / port:       5432/tcp

",1.3.6.1.4.1.25623.1.0.144709,"CVE-2020-14350",df0632e3-a4eb-4954-8781-6af14a1a4240," hgdfdghgdgd",2026-01-26T12:15:57Z,16ab8bba-4914-4b5c-acf1-15d6887519f5,"When a superuser runs certain CREATE EXTENSION statements, users may be able to
  execute arbitrary SQL functions under the identity of that superuser. The attacker must have permission to
  create objects in the new extension's schema or a schema of a prerequisite extension. Not all extensions are
  vulnerable.","Update to version 9.5.23, 9.6.19, 10.14, 11.9, 12.4 or later.","PostgreSQL versions prior to 9.5.23, 9.6.x prior to 9.6.19, 10.x prior to
  10.14, 11.x prior to 11.9 and 12.x prior to 12.4.","","Checks if a vulnerable version is present on the target host.
Details:
PostgreSQL < 9.5.23, 9.6.x < 9.6.19, 10.x < 10.14, 11.x < 11.9, 12.x < 12.4 ...
(OID: 1.3.6.1.4.1.25623.1.0.144709)
Version used: 2024-07-19T05:05:32Z
","Product: cpe:/a:postgresql:postgresql:9.4.26
Method: PostgreSQL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.128025)
","","DFN-CERT-2021-0631,DFN-CERT-2020-2764,DFN-CERT-2020-2656,DFN-CERT-2020-2521,DFN-CERT-2020-2311,DFN-CERT-2020-1966,DFN-CERT-2020-1806,DFN-CERT-2020-1803,WID-SEC-2022-1382,CB-K20/0825",""
172.30.14.2,postgres-old.trabalho_vulnnet,5432,tcp,5.4,Medium,30,"VendorFix","PostgreSQL DoS Vulnerability (Feb 2025) - Linux","PostgreSQL is prone to a denial of service (DoS) vulnerability
  due to a buffer over-read.","Installed version: 9.4.26
Fixed version:     13.21
Installation
path / port:       5432/tcp

",1.3.6.1.4.1.25623.1.0.154470,"CVE-2025-4207",df0632e3-a4eb-4954-8781-6af14a1a4240," hgdfdghgdgd",2026-01-26T12:15:57Z,3914a450-a7c9-4f23-88d4-643a2d09e8ba,"","Update to version 13.21, 14.18, 15.13, 16.9, 17.5 or later.","PostgreSQL prior to version 13.21, 14.x prior to 14.18, 15.x
  prior to 15.13, 16.x prior to 16.9 and 17.x prior to 17.5.","A buffer over-read in PostgreSQL GB18030 encoding validation
  allows a database input provider to achieve temporary denial of service on platforms where a
  1-byte over-read can elicit process termination.","Checks if a vulnerable version is present on the target host.
Details:
PostgreSQL DoS Vulnerability (Feb 2025) - Linux
(OID: 1.3.6.1.4.1.25623.1.0.154470)
Version used: 2025-05-13T05:41:39Z
","Product: cpe:/a:postgresql:postgresql:9.4.26
Method: PostgreSQL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.128025)
","","DFN-CERT-2025-1179,WID-SEC-2025-1439,WID-SEC-2025-0986",""
172.30.14.2,postgres-old.trabalho_vulnnet,5432,tcp,5.4,Medium,30,"VendorFix","PostgreSQL Multiple Vulnerabilities (Nov 2025) - Linux","PostgreSQL is prone to multiple vulnerabilities.","Installed version: 9.4.26
Fixed version:     13.23
Installation
path / port:       5432/tcp

",1.3.6.1.4.1.25623.1.0.155797,"CVE-2025-12817,CVE-2025-12818",df0632e3-a4eb-4954-8781-6af14a1a4240," hgdfdghgdgd",2026-01-26T12:15:57Z,8eac2efa-97e9-4946-bc1e-4fa39ca8530d,"","Update to version 13.23, 14.20, 15.15, 16.11, 17.7, 18.1 or
  later.","PostgreSQL prior to version 13.23, 14.x prior to 14.20, 15.x
  prior to 15.15, 16.x prior to 16.11, 17.x prior to 17.7 and 18.x prior to 18.1.","The following flaws exist:

  - CVE-2025-12817: CREATE STATISTICS does not check for schema CREATE privilege

  - CVE-2025-12818: libpq undersizes allocations, via integer wraparound","Checks if a vulnerable version is present on the target host.
Details:
PostgreSQL Multiple Vulnerabilities (Nov 2025) - Linux
(OID: 1.3.6.1.4.1.25623.1.0.155797)
Version used: 2025-11-18T05:39:54Z
","Product: cpe:/a:postgresql:postgresql:9.4.26
Method: PostgreSQL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.128025)
","","DFN-CERT-2025-3194,WID-SEC-2025-2600",""
172.30.14.2,postgres-old.trabalho_vulnnet,5432,tcp,4.3,Medium,30,"VendorFix","PostgreSQL < 9.5.25, 9.6.x < 9.6.21, 10.x < 10.16, 11.x < 11.11, 12.x < 12.6, 13.x < 13.2 Information Disclosure Vulnerability - Linux","PostgreSQL is prone to an information disclosure vulnerability.","Installed version: 9.4.26
Fixed version:     9.5.25
Installation
path / port:       5432/tcp

",1.3.6.1.4.1.25623.1.0.113791,"CVE-2021-20229",df0632e3-a4eb-4954-8781-6af14a1a4240," hgdfdghgdgd",2026-01-26T12:15:57Z,76c49369-d9d8-4025-86ad-cedfde3d043e,"Successful exploitation would allow an attacker to
  read sensitive information.","Update to version 9.5.25, 9.6.21, 10.16, 11.11, 12.6 or 13.2 respectively.","PostgreSQL through version 9.5.24 and versions 9.6.0 through 9.6.20, 10.0 through 10.15,
  11.0 through 11.10, 12.0 through 12.6 and 13.0 through 13.1.","A user with SELECT privileges on a single column
  can craft a specific query to read all information from all columns of the table.","Checks if a vulnerable version is present on the target host.
Details:
PostgreSQL < 9.5.25, 9.6.x < 9.6.21, 10.x < 10.16, 11.x < 11.11, 12.x < 12.6...
(OID: 1.3.6.1.4.1.25623.1.0.113791)
Version used: 2024-07-19T05:05:32Z
","Product: cpe:/a:postgresql:postgresql:9.4.26
Method: PostgreSQL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.128025)
","","DFN-CERT-2021-0324,WID-SEC-2023-2464,CB-K21/0172",""
